Amal,1,Amal,NN
Suah,1,Suah,NN
Harnepher,1,Harnepher,NN
Beri,1,Beri,NN
Imrah,1,Imrah,NN
Hod,1,Hod,NN
Shamma,1,Shamma,NN
Shilshah,1,Shilshah,NN
Beera,1,Beera,NN
Pispah,1,Pispah,NN
Ara,1,Ara,NN
Ulla,1,Ulla,NN
Arah,4,Arah,NN
Haniel,1,Haniel,NN
Rezia,1,Rezia,NN
Aharah,1,Aharah,NN
Nohah,1,Nohah,NN
Rapha,2,Rapha,NN
Addar,1,Addar,NN
Abihud,1,Abihud,NN
Ahoah,1,Ahoah,NN
Shephuphan,1,Shephuphan,NN
Huram,12,Huram,NN
Shaharaim,1,Shaharaim,NN
Baara,1,Baara,NN
Hodesh,1,Hodesh,NN
Zibia,1,Zibia,NN
Malcham,2,Malcham,NN
Jeuz,1,Jeuz,NN
Shachia,1,Shachia,NN
Mirma,1,Mirma,NN
Abitub,1,Abitub,NN
Elpaal,3,Elpaal,NN
Misham,1,Misham,NN
Shamed,1,Shame,NN
Ono,5,Ono,NN
Lod,4,Lod,NN
Shashak,2,Shashak,NN
Jeremoth,5,Jeremoth,NN
Zebadiah,9,Zebadiah,NN
Ader,1,Ader,NN
Ispah,1,Ispah,NN
Joha,2,Joha,NN
Hezeki,1,Hezeki,NN
Ishmerai,1,Ishmerai,NN
Jezliah,1,Jezliah,NN
Jakim,2,Jakim,NN
Elienai,1,Elienai,NN
Zilthai,2,Zilthai,NN
Beraiah,1,Beraiah,NN
Shimrath,1,Shimrath,NN
Shimhi,1,Shimhi,NN
Ishpan,1,Ishpan,NN
Hanan,12,Hanan,NN
Antothijah,1,Antothijah,NN
Iphedeiah,1,Iphedeiah,NN
Shamsherai,1,Shamsherai,NN
Shehariah,1,Shehariah,NN
Jaresiah,1,Jaresiah,NN
Eliah,2,Eliah,NN
Zacher,1,Zacher,NN
Mikloth,4,Mikloth,NN
Malchishua,3,Malchishua,NN
Eshbaal,2,Eshbaal,NN
Meribbaal,4,Meribbaal,NN
Pithon,2,Pithon,NN
Melech,2,Melech,NN
Tarea,1,Tarea,NN
Jehoadah,2,Jehoadah,NN
Binea,2,Binea,NN
Azel,6,Azel,NN
Bocheru,2,Bocheru,NN
Sheariah,2,Sheariah,NN
Eshek,1,Eshek,NN
Jehush,1,Jehush,NN
Nethinims,18,Nethinim,NN
Uthai,2,Uthai,NN
Imri,2,Imri,NN
Shilonites,1,Shilonite,NN
Jeuel,1,Jeuel,NN
Sallu,3,Sallu,NN
Hasenuah,1,Hasenuah,NN
Ibneiah,1,Ibneiah,NN
Michri,1,Michri,NN
Shephathiah,1,Shephathiah,NN
Ibnijah,1,Ibnijah,NN
Jehoiarib,2,Jehoiarib,NN
Pashur,14,Pashur,NN
Malchijah,6,Malchijah,NN
Maasiai,1,Maasiai,NN
Jahzerah,1,Jahzerah,NN
Meshillemith,1,Meshillemith,NN
Immer,10,Immer,NN
Hasshub,1,Hasshub,NN
Bakbakkar,1,Bakbakkar,NN
Heresh,1,Heresh,NN
Galal,3,Galal,NN
Jeduthun,14,Jeduthun,NN
Talmon,5,Talmon,NN
Kore,4,Kore,NN
Korahites,1,Korahite,NN
Meshelemiah,4,Meshelemiah,NN
ordain,5,ordain,VB
wards,3,ward,NNS
treasuries,10,treasury,NNS
opening,6,opening,NN|VBG|JJ
ministering,9,minister,VBG
oversee,2,oversee,VB
Mattithiah,8,Mattithiah,NN
Korahite,1,Korahite,NN
employed,2,employ,VBN|VBD
Jehiel,16,Jehiel,NN
Shimeam,1,Shimeam,NN
Tahrea,1,Tahrea,NN
Jarah,2,Jarah,NN
castle,9,castle,NN
Jashobeam,3,Jashobeam,NN
Hachmonite,1,Hachmonite,NN
mighties,2,mightie,NN
Pasdammim,1,Pasdammim,NN
mightiest,1,mighty,JJS
lifting,9,lift,VBG|JJ|NN
snowy,1,snowy,JJ
Shammoth,1,Shammoth,NN
Harorite,1,Harorite,NN
Pelonite,3,Pelonite,NN
Antothite,2,Antothite,NN
Sibbecai,2,Sibbecai,NN
Ilai,1,Ilai,NN
Heled,1,Hel,NN
Ithai,1,Ithai,NN
Hurai,1,Hurai,NN
Baharumite,1,Baharumite,NN
Hashem,1,Hashem,NN
Gizonite,1,Gizonite,NN
Shage,1,Shage,NN
Sacar,2,Sacar,NN
Eliphal,1,Eliphal,NN
Mecherathite,1,Mecherathite,NN
Hezro,1,Hezro,NN
Naarai,1,Naarai,NN
Ezbai,1,Ezbai,NN
Mibhar,1,Mibhar,NN
Haggeri,1,Haggeri,NN
Naharai,1,Naharai,NN
Berothite,1,Berothite,NN
Adina,1,Adina,NN
Shiza,1,Shiza,NN
Reubenite,1,Reubenite,NN
Joshaphat,1,Joshaphat,NN
Mithnite,1,Mithnite,NN
Uzzia,1,Uzzia,NN
Ashterathite,1,Ashterathite,NN
Shama,1,Shama,NN
Hothan,1,Hothan,NN
Aroerite,1,Aroerite,NN
Tizite,1,Tizite,NN
Mahavite,1,Mahavite,NN
Jeribai,1,Jeribai,NN
Joshaviah,1,Joshaviah,NN
Elnaam,1,Elnaam,NN
Ithmah,1,Ithmah,NN
Jasiel,1,Jasiel,NN
Mesobaite,1,Mesobaite,NN
helpers,7,helper,NNS
hurling,1,hurl,VBG
shooting,2,shoot,NN|VBG|VBG|NN
Shemaah,1,Shemaah,NN
Gibeathite,1,Gibeathite,NN
Jeziel,1,Jeziel,NN
Berachah,3,Berachah,NN
Ismaiah,1,Ismaiah,NN
Gibeonite,2,Gibeonite,NN
Jahaziel,6,Jahaziel,NN
Josabad,1,Josabad,NN
Gederathite,1,Gederathite,NN
Eluzai,1,Eluzai,NN
Bealiah,1,Bealiah,NN
Shemariah,3,Shemariah,NN
Haruphite,1,Haruphite,NN
Jesiah,2,Jesiah,NN
Azareel,5,Azareel,NN
Joezer,1,Joezer,NN
Joelah,1,Joelah,NN
roes,5,roe,NN
Mishmannah,1,Mishmannah,NN
Elzabad,2,Elzabad,NN
Machbanai,1,Machbanai,NN
greatest,21,great,JJS
overflown,3,overflown,NN
betray,18,betray,VB|VBP
helpeth,4,helpeth,NN
advisement,1,advisement,NN
Adnah,2,Adnah,NN
Jozabad,9,Jozabad,NN
rovers,1,rover,NN
numbers,3,number,NNS|VBZ
leader,3,leader,NN
Aaronites,2,Aaronite,NN
expert,6,expert,NN|JJ
Shihor,1,Shihor,NN
Chidon,1,Chidon,NN
Perezuzza,1,Perezuzza,NN
Elpalet,1,Elpalet,NN
Beeliada,1,Beeliada,NN
sounding,7,sounding,VBG|JJ|NN
Kushaiah,1,Kushaiah,NN
degree,7,degree,NN
Jaaziel,1,Jaaziel,NN
Shemiramoth,4,Shemiramoth,NN
Unni,3,Unni,NN
Maaseiah,25,Maaseiah,NN
Elipheleh,2,Elipheleh,NN
Mikneiah,2,Mikneiah,NN
Aziel,1,Aziel,NN
Alamoth,1,Alamoth,NN
Azaziah,3,Azaziah,NN
Sheminith,1,Sheminith,NN
Chenaniah,3,Chenaniah,NN
doorkeepers,2,doorkeeper,NN
Shebaniah,7,Shebaniah,NN
Jehiah,1,Jehiah,NN
cornet,7,cornet,NN
thank,27,thank,VB|VBP
psalm,6,psalm,NN
psalms,7,psalm,NN
wondrous,14,wondrous,JJ
marvellous,23,marvellous,NN
mindful,10,mindful,JJ
Saying,55,Say,VBG
Touch,4,Touch,NNP
Declare,10,Declare,NN
kindreds,8,kindred,NN
stable,2,stable,JJ|NN
roar,23,roar,NN|VB
endureth,59,endureth,NN
musical,3,musical,JJ|NN
Wheresoever,4,Wheresoever,NN
settle,9,settle,VB|VBP
estate,17,estate,NN
becamest,2,became,NN
Syriadamascus,1,Syriadamascus,NN
Tibhath,1,Tibhath,NN
Chun,1,Chun,NN
Tou,2,Tou,NN
congratulate,1,congratulate,VBP|VB
Shavsha,1,Shavsha,NN
odious,2,odious,JJ
Syriamaachah,1,Syriamaachah,NN
Shophach,2,Shophach,NN
weigh,6,weigh,VB|VBP
Sippai,1,Sippai,NN
Lahmi,1,Lahmi,NN
Satan,56,Satan,NN
foes,7,foe,NNS
overtaketh,1,overtaketh,NN
Ornan,12,Ornan,NN
Grant,5,Grant,NNP|VB
joinings,1,joinings,NN
magnifical,1,magnifical,NN
preparation,9,preparation,NN
Zetham,2,Zetham,NN
Haziel,1,Haziel,NN
Zina,1,Zina,NN
Zizah,1,Zizah,NN
Shebuel,3,Shebuel,NN
Rehabiah,5,Rehabiah,NN
Jeriah,2,Jeriah,NN
Jekameam,2,Jekameam,NN
moons,11,moon,NNS
Harim,11,Harim,NN
Seorim,1,Seorim,NN
Mijamin,2,Mijamin,NN
Hakkoz,1,Hakkoz,NN
Jeshuah,1,Jeshuah,NN
Shecaniah,2,Shecaniah,NN
Huppah,1,Huppah,NN
Jeshebeab,1,Jeshebeab,NN
Bilgah,3,Bilgah,NN
sixteenth,3,sixteenth,JJ
Hezir,2,Hezir,NN
Aphses,1,Aphse,NN
Pethahiah,4,Pethahiah,NN
Jehezekel,1,Jehezekel,NN
Gamul,1,Gamul,NN
Delaiah,6,Delaiah,NN
Maaziah,2,Maaziah,NN
orderings,1,ordering,NNS
Shubael,3,Shubael,NN
Jehdeiah,2,Jehdeiah,NN
Isshiah,3,Isshiah,NN
Izharites,3,Izharite,NN
Shelomoth,2,Shelomoth,NN
Michah,3,Michah,NN
Jaaziah,2,Jaaziah,NN
Beno,2,Beno,NN
Shoham,1,Shoham,NN
Ibri,1,Ibri,NN
Asarelah,1,Asarelah,NN
Zeri,1,Zeri,NN
Jeshaiah,5,Jeshaiah,NN
Bukkiah,2,Bukkiah,NN
Eliathah,2,Eliathah,NN
Giddalti,2,Giddalto,NN
Romamtiezer,2,Romamtiezer,NN
Joshbekashah,2,Joshbekashah,NN
Mallothi,2,Mallothi,NN
Hothir,2,Hothir,NN
Mahazioth,2,Mahazioth,NN
teacher,6,teacher,NN
scholar,2,scholar,NN
Izri,1,Izri,NN
Jesharelah,1,Jesharelah,NN
Jathniel,1,Jathniel,NN
Jehohanan,6,Jehohanan,NN
Peulthai,1,Peulthai,NN
Othni,1,Othni,NN
Rephael,1,Rephael,NN
Semachiah,1,Semachiah,NN
Simri,1,Simri,NN
Tebaliah,1,Tebaliah,NN
Shelemiah,10,Shelemiah,NN
Asuppim,2,Asuppim,NN
Shallecheth,1,Shallecheth,NN
causeway,2,causeway,NN
Eastward,1,Eastward,NN
Parbar,2,Parbar,NN
Gershonite,3,Gershonite,NN
Jehieli,2,Jehieli,NN
won,3,win,VBD|NN|NNS|VBN
Jerijah,1,Jerijah,NN
affairs,8,affair,NNS
course,36,course,NN|RB
Zabdiel,2,Zabdiel,NN
Perez,3,Perez,NN
Dodai,1,Dodai,NN
Ammizabad,1,Ammizabad,NN
Shamhuth,1,Shamhuth,NN
Izrahite,1,Izrahite,NN
Anetothite,1,Anetothite,NN
Heldai,2,Heldai,NN
Ishmaiah,1,Ishmaiah,NN
Jaasiel,1,Jaasiel,NN
Jehonathan,3,Jehonathan,NN
tillage,3,tillage,NN
Ezri,1,Ezri,NN
Ramathite,1,Ramathite,NN
cellars,2,cellar,NNS
Shiphmite,1,Shiphmite,NN
Gederite,1,Gederite,NN
Shitrai,1,Shitrai,NN
Sharonite,1,Sharonite,NN
Adlai,1,Adlai,NN
Obil,1,Obil,NN
Ishmaelite,1,Ishmaelite,NN
Meronothite,2,Meronothite,NN
Jaziz,1,Jaziz,NN
Hagerite,1,Hagerite,NN
Hachmoni,1,Hachmoni,NN
general,2,general,JJ|NN
stewards,4,steward,NNS
footstool,16,footstool,NN
liked,1,like,VBD|VBN
constant,2,constant,JJ|NN|RB
searcheth,8,searcheth,NN
understandeth,11,understandeth,NN
imaginations,6,imagination,NNS
parlours,1,parlour,NN
cups,6,cup,NNS
refined,5,refine,JJ|VBN
glistering,2,glister,NN
marble,5,marble,NN
affection,6,affection,NN
proper,4,proper,JJ
artificers,2,artificer,NN
drams,6,dram,NN
majesty,27,majesty,NN
reignest,1,reign,NN
triest,3,try,NN
submitted,3,submit,VBN|VBD
Wisdom,11,Wisdom,NN
crimson,5,crimson,JJ|NN
algum,3,algum,NN
prudence,3,prudence,NN
device,10,device,NN
Joppa,13,Joppa,NN
bearers,3,bearer,NN
overseers,6,overseer,NNS
cieled,4,ciel,NN
garnished,5,garnish,NN
Parvaim,1,Parvaim,NN
amounting,1,amount,VBG
reaching,5,reach,VBG|NN
joining,1,join,VBG|NN
thickness,4,thickness,NN
pommels,3,pommel,NN
wreath,1,wreath,NN
Zeredathah,1,Zeredathah,NN
praising,9,praise,VBG
thanking,1,thank,VBG
scaffold,1,scaffold,NN
kneeled,8,kneel,VBD
shewest,5,shew,NN
supplications,21,supplication,NN
requiting,1,requit,NN
recompensing,1,recompense,NN
caterpillers,4,caterpiller,NN
amiss,4,amiss,JJ
attent,2,attent,NN
prosperously,2,prosperously,NN
effected,1,effect,VBN|VBD
covenanted,4,covenant,NN
roots,20,root,NNS
Hamathzobah,1,Hamathzobah,NN
charges,7,charge,NNS|VBZ
perfected,8,perfect,VBN
exceedest,1,exceed,NN
terraces,1,terrace,NNS
chapmen,1,chapman,NN
prophecy,21,prophecy,NN
servitude,2,servitude,NN
Ease,1,Ease,VB
Shoco,1,Shoco,NN
Adoraim,1,Adoraim,NN
fortified,4,fortify,VBN|VBD|JJ
resorted,5,resort,VBN
Shamariah,1,Shamariah,NN
Zaham,1,Zaham,NN
dispersed,10,disperse,VBN|JJ|VBD
Lubims,2,Lubim,NN
Sukkiims,1,Sukkiim,NN
Ethiopians,13,Ethiopian,NN
Instead,3,Instead,RB|IN
Ought,2,Ought,MD
tenderhearted,2,tenderhearted,NN
ambushment,2,ambushment,NN
relied,3,rely,VBN|VB|VBD
Jeshanah,1,Jeshanah,NN
story,2,story,NN
towers,17,tower,NNS|VBZ
Zephathah,1,Zephathah,NN
Oded,3,Ode,NN
teaching,23,teach,NN|NN|VBG|VBG
vexations,1,vexation,NN
renewed,6,renew,VBN|VBD|JJ
Abelmaim,1,Abelmaim,NN
huge,1,huge,JJ
rely,1,rely,VB|VBP
Herein,4,Herein,NN
apothecaries,2,apothecary,NN
forces,16,force,NNS|VBZ
stablished,4,stablish,NN
Benhail,1,Benhail,NN
Tobijah,3,Tobijah,NN
Tobadonijah,1,Tobadonijah,NN
Arabians,6,Arabian,NN
Amasiah,1,Amasiah,NN
persuaded,20,persuade,VBN|VBD
Imla,2,Imla,NN
assent,1,assent,NN
Shouldest,2,Should,NN
taking,20,taking,VBG|NN
controversies,1,controversy,NNS
warn,11,warn,VB|VBP
courageously,1,courageously,RB
Hazazontamar,1,Hazazontamar,NN
rulest,2,rul,NN
invade,2,invade,VB|VBP
cliff,1,cliff,NN
Ziz,1,Ziz,NN
Jeruel,1,Jeruel,NN
Believe,4,Believe,VB
ambushments,1,ambushment,NN
realm,7,realm,NN
Dodavah,1,Dodavah,NN
revolt,3,revolt,NN
fornication,36,fornication,NN
incurable,6,incurable,JJ
counsellors,21,counsellor,NN
Jehoshabeath,2,Jehoshabeath,NN
Elishaphat,1,Elishaphat,NN
dismissed,3,dismiss,VBD|VBN
bucklers,5,buckler,NN
hasten,7,hasten,VB|VBP
collection,7,collection,NN
mend,1,mend,VB
Shimrith,1,Shimrith,NN
repairing,1,repair,VBG|NN
Jecoliah,1,Jecoliah,NN
Jabneh,1,Jabneh,NN
Gurbaal,1,Gurbaal,NN
Mehunims,1,Mehunim,NN
dressers,1,dresser,NNS
husbandry,2,husbandry,NN
helmets,2,helmet,NNS
habergeons,2,habergeon,NN
slings,1,sling,NNS
engines,2,engine,NNS
invented,1,invent,VBN|VBD
marvellously,2,marvellously,NN
withstood,6,withstand,VBD|VBN
burial,6,burial,NN
Jerushah,1,Jerushah,NN
corruptly,2,corruptly,NN
Ophel,5,Ophel,NN
forests,3,forest,NNS
Meshillemoth,2,Meshillemoth,NN
Jehizkiah,1,Jehizkiah,NN
Hadlai,1,Hadlai,NN
shod,4,shod,JJ
Shocho,1,Shocho,NN
Gimzo,1,Gimzo,NN
ruin,11,ruin,NN|VBP|VB
filthiness,16,filthiness,NN
hissing,8,hiss,NN|VBG
negligent,2,negligent,JJ
Jehalelel,1,Jehalelel,NN
sufficiently,2,sufficiently,RB
decree,49,decree,NN
passovers,1,passover,NN
otherwise,13,otherwise,RB|JJ
prepareth,3,prepareth,NN
questioned,3,question,VBD|VBN
Cononiah,2,Cononiah,NN
Ismachiah,1,Ismachiah,NN
Miniamin,3,Miniamin,NN
Jeshua,29,Jeshua,NN
establishment,1,establishment,NN
win,2,win,VB|NN|VBP
purposed,19,purpose,VBN
Whereon,1,Whereon,NN
rail,1,rail,NN|VB
affright,1,affright,NN
leaders,3,leader,NNS
benefit,5,benefit,NN|VB|VBP
Storehouses,1,Storehouse,NN
cotes,1,cote,NN
watercourse,2,watercourse,NN
err,24,err,VBP|VB
declined,4,decline,VBD|VBN
purge,13,purge,NN|VB
strowed,1,strow,NN
Joahaz,1,Joahaz,NN
amend,5,amend,VB|VBP
couplings,1,coupling,NN
Tikvath,1,Tikvath,NN
Hasrah,1,Hasrah,NN
humbledst,1,humbledst,NN
Conaniah,1,Conaniah,NN
flayed,1,flay,NN
roasted,3,roast,VBN|JJ|VBD
caldrons,3,caldron,NN
busied,1,busy,VBD
Necho,3,Necho,NN
Charchemish,1,Charchemish,NN
meddling,2,meddle,VBG|NN
lamentations,3,lamentation,NNS
condemned,21,condemn,VBN|JJ|VBD
stiffened,1,stiffen,VBD|VBN
misused,1,misuse,VBN|VBD
remedy,3,remedy,NN|VB
palaces,33,palace,NNS
Persia,29,Persia,NN
enjoyed,1,enjoy,VBD|VBN
Cyrus,23,Cyrus,NN
accomplished,26,accomplish,VBN|JJ|VBD
Mithredath,2,Mithredath,NN
treasurer,2,treasurer,NN
Sheshbazzar,4,Sheshbazzar,NN
province,27,province,NN
Nehemiah,9,Nehemiah,NN
Reelaiah,1,Reelaiah,NN
Mordecai,60,Mordecai,NN
Bilshan,2,Bilshan,NN
Mizpar,1,Mizpar,NN
Bigvai,6,Bigvai,NN
Rehum,8,Rehum,NN
Parosh,5,Parosh,NN
Pahathmoab,6,Pahathmoab,NN
Zattu,3,Zattu,NN
Zaccai,2,Zaccai,NN
Bebai,6,Bebai,NN
Azgad,4,Azgad,NN
Adonikam,3,Adonikam,NN
Adin,4,Adin,NN
Ater,5,Ater,NN
Bezai,3,Bezai,NN
Jorah,1,Jorah,NN
Hashum,5,Hashum,NN
Gibbar,1,Gibbar,NN
Netophah,2,Netophah,NN
Kirjatharim,1,Kirjatharim,NN
Michmas,2,Michma,NN
Magbish,1,Magbish,NN
Hadid,3,Hado,NN
Senaah,2,Senaah,NN
Kadmiel,8,Kadmiel,NN
Hatita,2,Hatita,NN
Shobai,2,Shobai,NN
Ziha,3,Ziha,NN
Hasupha,1,Hasupha,NN
Tabbaoth,2,Tabbaoth,NN
Keros,2,Kero,NN
Siaha,1,Siaha,NN
Padon,2,Padon,NN
Lebanah,1,Lebanah,NN
Hagabah,1,Hagabah,NN
Hagab,1,Hagab,NN
Shalmai,2,Shalmai,NN
Giddel,4,Giddel,NN
Gahar,2,Gahar,NN
Nekoda,4,Nekoda,NN
Gazzam,2,Gazzam,NN
Besai,2,Besai,NN
Asnah,1,Asnah,NN
Mehunim,1,Mehunim,NN
Nephusim,1,Nephusim,NN
Bakbuk,2,Bakbuk,NN
Hakupha,2,Hakupha,NN
Harhur,2,Harhur,NN
Bazluth,1,Bazluth,NN
Mehida,2,Mehida,NN
Harsha,2,Harsha,NN
Barkos,2,Barko,NN
Thamah,1,Thamah,NN
Neziah,2,Neziah,NN
Hatipha,2,Hatipha,NN
Sotai,2,Sotai,NN
Sophereth,2,Sophereth,NN
Peruda,1,Peruda,NN
Jaalah,1,Jaalah,NN
Darkon,2,Darkon,NN
Hattil,2,Hattil,NN
Pochereth,2,Pochereth,NN
Zebaim,2,Zebaim,NN
Ami,1,Ami,NN
Telmelah,2,Telmelah,NN
Telharsa,1,Telharsa,NN
Cherub,2,Cherub,NN
Addan,1,Addan,NN
Tobiah,15,Tobiah,NN
Habaiah,2,Habaiah,NN
Koz,4,Koz,NN
register,3,register,VB|NN|VBP
Tirshatha,5,Tirshatha,NN
maids,9,maid,NNS
Jozadak,5,Jozadak,NN
Shealtiel,9,Shealtiel,NN
Henadad,4,Henadad,NN
Assur,2,Assur,NN
weakened,3,weaken,VBN|JJ|VBD
frustrate,2,frustrate,VB
Darius,25,Darius,NN
Ahasuerus,31,Ahasuerus,NN
accusation,10,accusation,NN
Artaxerxes,15,Artaxerx,NN
Bishlam,1,Bishlam,NN
Tabeel,1,Tabeel,NN
chancellor,3,chancellor,NN
Shimshai,4,Shimshai,NN
Dinaites,1,Dinaite,NN
Apharsathchites,1,Apharsathchite,NN
Tarpelites,1,Tarpelite,NN
Apharsites,1,Apharsite,NN
Archevites,1,Archevite,NN
Babylonians,4,Babylonian,NN
Susanchites,1,Susanchite,NN
Dehavites,1,Dehavite,NN
Elamites,2,Elamite,NN
noble,7,noble,JJ|FW
Asnapper,1,Asnapper,NN
toll,3,toll,NN|VB
endamage,1,endamage,NN
revenue,3,revenue,NN
maintenance,2,maintenance,NN
dishonour,11,dishonour,NN
certified,2,certify,VBN|JJ
records,3,record,NNS|VBZ
hurtful,3,hurtful,NN
sedition,5,sedition,NN
insurrection,5,insurrection,NN|JJ
paid,10,paid,VBN|VBD|VBN|JJ|JJ
damage,7,damage,NN|VBP|VB
Haggai,12,Haggai,NN
helping,3,help,VBG|NN
Tatnai,4,Tatnai,NN
Shetharboznai,4,Shetharboznai,NN
Apharsachites,2,Apharsachite,NN
Judea,1,Judea,NN
prospereth,4,prospereth,NN
Chaldean,2,Chaldean,NN
rolls,1,roll,NNS|VBZ
Achmetha,1,Achmetha,NN
strongly,1,strongly,RB
expenses,4,expense,NNS
forthwith,10,forthwith,RB
hindered,5,hinder,VBN|VBD
savours,1,savour,NN
needful,6,needful,NN
treasurers,4,treasurer,NNS
prescribing,1,prescribe,VBG
lawful,39,lawful,JJ
impose,1,impose,VB|VBP
magistrates,8,magistrate,NNS
banishment,2,banishment,NN
confiscation,1,confiscation,NN
imprisonment,2,imprisonment,NN
beautify,3,beautify,VBP
extended,2,extend,VBN|VBD|JJ
Pharosh,1,Pharosh,NN
Elihoenai,1,Elihoenai,NN
Josiphiah,1,Josiphiah,NN
Hakkatan,1,Hakkatan,NN
Zabbud,1,Zabbud,NN
runneth,11,runneth,NN
Ahava,3,Ahava,NN
Ariel,6,Ariel,NN
Joiarib,5,Joiarib,NN
Casiphia,2,Casiphia,NN
Sherebiah,8,Sherebiah,NN
copper,1,copper,NN
Watch,9,Watch,NN|VB|NNP
Meremoth,6,Meremoth,NN
Noadiah,2,Noadiah,NN
Binnui,7,Binnui,NN
commissions,1,commission,NNS|VBZ|NN
lieutenants,4,lieutenant,NNS
furthered,1,further,VBD|VBN
astonied,10,astonied,NN
heaviness,13,heaviness,NN
blush,3,blush,NN|VB
reviving,2,revive,VBG|JJ
desolations,11,desolation,NNS
deserve,1,deserve,VBP|VB
escaping,1,escape,VBG
trespasses,12,trespass,NNS
confessed,7,confess,VBD|VBN
forfeited,1,forfeit,VBN
Jahaziah,1,Jahaziah,NN
Shabbethai,3,Shabbethai,NN
examine,3,examine,VB|VBP
Elasah,2,Elasah,NN
Kelaiah,1,Kelaiah,NN
Kelita,3,Kelita,NN
Ramiah,1,Ramiah,NN
Jeziah,1,Jeziah,NN
Miamin,2,Miamin,NN
Aziza,1,Aziza,NN
Zabbai,2,Zabbai,NN
Athlai,1,Athlai,NN
Sheal,1,Sheal,NN
Adna,2,Adna,NN
Chelal,1,Chelal,NN
Ishijah,1,Ishijah,NN
Shimeon,1,Shimeon,NN
Mattenai,3,Mattenai,NN
Mattathah,1,Mattathah,NN
Jeremai,1,Jeremai,NN
Maadai,1,Maadai,NN
Uel,1,Uel,NN
Bedeiah,1,Bedeiah,NN
Chelluh,1,Chelluh,NN
Vaniah,1,Vaniah,NN
Jaasau,1,Jaasau,NN
Machnadebai,1,Machnadebai,NN
Shashai,1,Shashai,NN
Sharai,1,Sharai,NN
Zebina,1,Zebina,NN
Jadau,1,Jadau,NN
Hachaliah,2,Hachaliah,NN
Chisleu,2,Chisleu,NN
Shushan,21,Shushan,NN
attentive,5,attentive,JJ
commandedst,4,commandedst,NN
cupbearer,1,cupbearer,NN
Nisan,2,Nisan,NN
Sanballat,10,Sanballat,NN
Horonite,3,Horonite,NN
dragon,19,dragon,NN
port,1,port,NN|JJ
Geshem,3,Geshem,NN
Arabian,4,Arabian,NN
Meah,2,Meah,NN
Hananeel,4,Hananeel,NN
Hassenaah,1,Hassenaah,NN
Meshezabeel,3,Meshezabeel,NN
Tekoites,2,Tekoite,NN
Besodeiah,1,Besodeiah,NN
Melatiah,1,Melatiah,NN
Jadon,1,Jadon,NN
Next,3,Next,JJ|RB|NNP|IN
Harhaiah,1,Harhaiah,NN
goldsmiths,2,goldsmith,NN
Harumaph,1,Harumaph,NN
Hashabniah,2,Hashabniah,NN
Hashub,4,Hashub,NN
furnaces,2,furnace,NNS
Halohesh,1,Halohesh,NN
Bethhaccerem,2,Bethhaccerem,NN
Shallun,1,Shallun,NN
Colhozeh,2,Colhozeh,NN
Siloah,1,Siloah,NN
Azbuk,1,Azbuk,NN
Bavai,1,Bavai,NN
armoury,3,armoury,NN
Baruch,26,Baruch,NN
Ananiah,2,Ananiah,NN
Palal,1,Palal,NN
Uzai,1,Uzai,NN
Zalaph,1,Zalaph,NN
goldsmith,4,goldsmith,NN
Miphkad,1,Miphkad,NN
revive,8,revive,VB|VBP
rubbish,2,rubbish,NN|JJ
fox,2,fox,NN
blotted,6,blot,VBD|VBN
Ashdodites,1,Ashdodite,NN
decayed,2,decay,JJ|VBD|VBN
resort,4,resort,NN|VBP|VB
laboured,19,labour,NN
mortgaged,1,mortgage,VBN
performeth,4,performeth,NN
Think,4,Think,VBP|VB|NNP
Wherein,15,Wherein,NN
reported,13,report,VBD|JJ|VB|VBN|VBP
Gashmu,1,Gashmu,NN
preach,49,preach,VB|VBP
Afterward,9,Afterward,RB
Mehetabeel,1,Mehetabeel,NN
pronounced,14,pronounce,VBN|VBD|JJ
Elul,1,Elul,NN
watches,5,watch,NNS|VBZ
Raamiah,1,Raamiah,NN
Nahamani,1,Nahamani,NN
Mispereth,1,Mispereth,NN
Nehum,1,Nehum,NN
Hariph,2,Hariph,NN
Bethazmaveth,1,Bethazmaveth,NN
Hodevah,1,Hodevah,NN
Hashupha,1,Hashupha,NN
Sia,1,Sia,NN
Lebana,1,Lebana,NN
Hagaba,1,Hagaba,NN
Phaseah,1,Phaseah,NN
Meunim,1,Meunim,NN
Nephishesim,1,Nephishesim,NN
Bazlith,1,Bazlith,NN
Tamah,1,Tamah,NN
Perida,1,Perida,NN
Jaala,1,Jaala,NN
Telharesha,1,Telharesha,NN
Addon,1,Addon,NN
manservants,1,manservant,NN
pulpit,1,pulpit,NN
Anaiah,2,Anaiah,NN
Hashbadana,1,Hashbadana,NN
Hodijah,5,Hodijah,NN
distinctly,1,distinctly,RB
sense,1,sense,NN|VBP|VB
reading,7,read,NN|VBG
myrtle,6,myrtle,NN
fasting,17,fast,NN
sackclothes,1,sackclothes,NN
Bunni,3,Bunni,NN
Chenani,1,Chenani,NN
preservest,2,preservest,NN
worshippeth,6,worshippeth,NN
foundest,1,found,NN
madest,10,mad,NN
shewedst,2,shewedst,NN
persecutors,8,persecutor,NNS
threwest,1,threw,NN
deeps,4,deep,NNS
precepts,24,precept,NNS
forsookest,2,forsooke,NN
manifold,8,manifold,NN|JJ
withheldest,1,withheldest,NN
swelled,1,swell,VBD|VBN|JJ
multipliedst,1,multipliedst,NN
subduedst,1,subduedst,NN
